1 2 1243.0
1 3 911.0
1 4 20119.0
1 5 13029.0
1 6 7244.0
1 7 180.0
1 8 4.0
1 10 3.0
1 12 10.0
1 13 3415.0
1 14 59.0
1 15 653.0
1 16 815.0
1 17 67.0
1 18 345.0
1 19 241.0
1 20 1306.0
1 21 314.0
1 22 543.0
1 23 538.0
1 25 1.0
1 27 1.0
1 28 34.0
1 29 3.0
1 30 89.0
1 31 347.0
1 33 9.0
1 38 1.0
1 42 1.0
1 45 15.0
1 46 97.0
1 49 50.0
1 50 32.0
1 55 5.0
1 62 1.0
1 66 360.0
1 67 10.0
1 68 5.0
1 69 35.0
1 71 48.0
1 72 63.0
1 74 2.0
1 75 1.0
1 76 39.0
1 77 537.0
1 78 1.0
1 81 2.0
1 82 133.0
1 83 33.0
1 84 51.0
1 85 255.0
1 86 119.0
1 87 44.0
1 88 257.0
1 89 1006.0
1 90 1725.0
1 91 777.0
1 92 574.0
1 93 3.0
1 94 54.0
1 95 15.0
1 99 2.0
1 100 1.0
1 103 411.0
1 104 1.0
1 106 104.0
1 107 741.0
1 108 65.0
1 109 26.0
1 110 738.0
1 111 384.0
1 112 287.0
1 113 1.0
1 117 1.0
1 119 676.0
1 120 393.0
1 121 3212.0
1 122 61.0
1 123 507.0
1 124 51.0
1 125 788.0
1 126 27.0
1 127 76.0
1 128 1839.0
1 129 556.0
1 130 78.0
1 131 24.0
1 132 611.0
1 133 130.0
1 134 205.0
1 135 87.0
1 136 314.0
1 137 34.0
1 138 586.0
1 139 314.0
1 140 461.0
1 141 145.0
1 142 322.0
1 143 679.0
1 144 18.0
1 145 100.0
1 146 229.0
1 148 2.0
1 149 206.0
1 150 46.0
1 151 284.0
1 152 654.0
1 153 141.0
1 154 1565.0
1 155 29.0
1 156 151.0
1 157 612.0
1 158 938.0
1 159 1062.0
1 160 643.0
1 161 1.0
1 163 112.0
1 166 1.0
1 167 1318.0
1 169 78.0
1 170 777.0
1 171 90.0
1 172 1.0
1 173 412.0
1 174 10.0
1 175 103.0
1 176 1255.0
1 177 313.0
1 178 711.0
2 3 452.0
2 4 1475.0
2 5 1978.0
2 6 2112.0
2 7 96.0
2 8 3.0
2 9 8.0
2 10 35.0
2 11 29.0
2 12 314.0
2 13 706.0
2 14 7.0
2 15 9.0
2 16 651.0
2 17 252.0
2 18 196.0
2 19 1106.0
2 20 740.0
2 21 586.0
2 22 173.0
2 23 3370.0
2 26 14.0
2 27 6.0
2 28 19.0
2 29 27.0
2 30 3.0
2 35 65.0
2 37 4.0
2 39 2.0
2 42 20.0
2 43 1.0
2 44 1.0
2 45 93.0
2 46 12.0
2 47 34.0
2 48 93.0
2 49 93.0
2 50 66.0
2 52 1.0
2 53 2.0
2 54 1.0
2 55 2.0
2 56 7.0
2 59 1.0
2 60 5.0
2 62 7.0
2 63 120.0
2 66 7.0
2 67 518.0
2 68 36.0
2 70 130.0
2 71 2.0
2 73 48.0
2 74 19.0
2 75 3.0
2 77 7.0
2 78 18.0
2 79 4.0
2 80 7.0
2 81 1.0
2 82 9.0
2 83 21.0
2 84 23.0
2 85 4.0
2 86 16.0
2 89 2.0
2 90 5.0
2 91 6.0
2 92 1.0
2 94 3.0
2 95 13.0
2 96 8.0
2 97 108.0
2 98 10.0
2 100 3.0
2 103 152.0
2 106 20.0
2 107 342.0
2 109 19.0
2 111 15.0
2 112 32.0
2 115 1.0
2 116 2.0
2 117 62.0
2 120 21.0
2 122 26.0
2 123 128.0
2 124 87.0
2 125 736.0
2 127 352.0
2 128 1146.0
2 129 335.0
2 130 300.0
2 132 474.0
2 133 3344.0
2 134 152.0
2 135 13.0
2 136 569.0
2 137 2655.0
2 138 3638.0
2 139 1102.0
2 140 3091.0
2 141 1074.0
2 142 104.0
2 143 793.0
2 144 50.0
2 145 311.0
2 146 1030.0
2 148 5.0
2 149 278.0
2 150 1451.0
2 151 959.0
2 152 664.0
2 153 23.0
2 154 313.0
2 155 37.0
2 156 981.0
2 157 6830.0
2 158 549.0
2 159 1400.0
2 160 281.0
2 161 3.0
2 163 56.0
2 167 29.0
2 169 3.0
2 170 4.0
2 171 1.0
2 172 3.0
2 173 166.0
2 174 39.0
2 175 7.0
2 176 580.0
2 177 636.0
2 178 69.0
2 179 16.0
3 4 2598.0
3 5 3781.0
3 6 481.0
3 8 2.0
3 10 52.0
3 11 28.0
3 12 171.0
3 13 8441.0
3 14 48.0
3 15 3168.0
3 16 1406.0
3 17 172.0
3 18 36.0
3 19 937.0
3 20 118.0
3 21 72.0
3 22 97.0
3 23 12.0
3 24 3.0
3 25 9.0
3 27 5.0
3 28 1.0
3 29 48.0
3 30 3.0
3 31 230.0
3 33 30.0
3 35 32.0
3 37 1.0
3 39 3.0
3 42 70.0
3 45 94.0
3 46 538.0
3 47 25.0
3 48 178.0
3 49 221.0
3 50 162.0
3 53 2.0
3 55 3.0
3 56 1.0
3 62 3.0
3 63 75.0
3 66 28.0
3 67 153.0
3 70 75.0
3 72 6.0
3 73 11.0
3 74 57.0
3 75 28.0
3 78 4.0
3 81 1.0
3 82 1.0
3 83 14.0
3 84 2.0
3 85 1.0
3 86 24.0
3 87 2.0
3 89 2.0
3 90 3.0
3 91 1.0
3 92 1.0
3 94 24.0
3 95 140.0
3 96 4.0
3 97 15.0
3 99 1.0
3 100 2.0
3 103 18.0
3 104 89.0
3 105 48.0
3 106 2.0
3 108 41.0
3 109 3.0
3 110 3.0
3 111 7.0
3 114 16.0
3 116 2.0
3 117 6.0
3 119 35.0
3 120 3.0
3 121 47.0
3 124 76.0
3 125 58.0
3 126 36.0
3 128 173.0
3 129 118.0
3 130 91.0
3 131 15.0
3 132 113.0
3 133 417.0
3 134 39.0
3 136 61.0
3 137 540.0
3 138 686.0
3 139 42.0
3 140 47.0
3 141 62.0
3 142 3851.0
3 143 60.0
3 144 950.0
3 145 1257.0
3 146 431.0
3 148 27.0
3 149 1992.0
3 150 18.0
3 151 873.0
3 152 2908.0
3 154 5.0
3 156 88.0
3 157 691.0
3 158 142.0
3 159 65.0
3 160 3.0
3 163 1.0
3 167 176.0
3 168 6.0
3 173 12.0
3 174 21.0
3 175 82.0
3 176 241.0
3 177 72.0
3 178 26.0
3 179 10.0
4 5 28590.0
4 6 11652.0
4 7 126.0
4 10 1.0
4 11 6.0
4 12 13.0
4 13 6860.0
4 14 49.0
4 15 2164.0
4 16 1643.0
4 17 92.0
4 18 461.0
4 19 470.0
4 20 2179.0
4 21 1338.0
4 22 2243.0
4 23 1140.0
4 25 1.0
4 28 44.0
4 29 1.0
4 30 162.0
4 31 433.0
4 33 14.0
4 37 2.0
4 42 14.0
4 45 28.0
4 46 326.0
4 48 2.0
4 49 121.0
4 50 167.0
4 63 1.0
4 66 7.0
4 67 7.0
4 68 1.0
4 70 1.0
4 71 3.0
4 72 36.0
4 73 1.0
4 74 4.0
4 75 1.0
4 77 15.0
4 81 3.0
4 83 22.0
4 84 10.0
4 85 2.0
4 86 35.0
4 87 4.0
4 88 31.0
4 89 159.0
4 90 315.0
4 91 146.0
4 92 125.0
4 94 5.0
4 95 23.0
4 96 1.0
4 97 1.0
4 99 1.0
4 100 2.0
4 103 252.0
4 104 1.0
4 106 44.0
4 107 670.0
4 108 20.0
4 109 14.0
4 110 139.0
4 111 18.0
4 112 19.0
4 113 4.0
4 114 2.0
4 117 1.0
4 119 359.0
4 120 68.0
4 121 742.0
4 122 15.0
4 123 230.0
4 124 375.0
4 125 1766.0
4 126 144.0
4 127 110.0
4 128 1471.0
4 129 365.0
4 130 73.0
4 131 2.0
4 132 459.0
4 133 218.0
4 134 226.0
4 135 23.0
4 136 258.0
4 137 87.0
4 138 1140.0
4 139 722.0
4 140 831.0
4 141 291.0
4 142 1896.0
4 143 1666.0
4 144 41.0
4 145 236.0
4 146 839.0
4 148 2.0
4 149 596.0
4 150 326.0
4 151 1339.0
4 152 1480.0
4 153 67.0
4 154 363.0
4 155 5.0
4 156 500.0
4 157 875.0
4 158 2131.0
4 159 1403.0
4 160 210.0
4 161 1.0
4 163 45.0
4 167 1018.0
4 169 15.0
4 170 83.0
4 171 1.0
4 172 2.0
4 173 741.0
4 174 14.0
4 175 618.0
4 176 731.0
4 177 243.0
4 178 188.0
5 6 19945.0
5 7 65.0
5 8 3.0
5 10 3.0
5 11 1.0
5 12 16.0
5 13 13312.0
5 14 20.0
5 15 2982.0
5 16 2456.0
5 17 196.0
5 18 510.0
5 19 1568.0
5 20 3797.0
5 21 2485.0
5 22 3132.0
5 23 1641.0
5 25 1.0
5 26 11.0
5 28 132.0
5 29 3.0
5 30 49.0
5 31 270.0
5 33 3.0
5 37 2.0
5 42 16.0
5 45 34.0
5 46 392.0
5 47 8.0
5 48 7.0
5 49 140.0
5 50 102.0
5 53 1.0
5 56 3.0
5 60 1.0
5 62 2.0
5 63 2.0
5 66 39.0
5 67 15.0
5 68 4.0
5 70 2.0
5 71 8.0
5 72 19.0
5 73 3.0
5 74 12.0
5 75 6.0
5 77 42.0
5 78 1.0
5 81 4.0
5 83 20.0
5 84 6.0
5 85 1.0
5 86 58.0
5 87 1.0
5 88 5.0
5 89 121.0
5 90 257.0
5 91 152.0
5 92 94.0
5 94 17.0
5 95 26.0
5 96 1.0
5 97 3.0
5 99 2.0
5 100 5.0
5 103 75.0
5 104 2.0
5 106 9.0
5 107 395.0
5 108 40.0
5 109 6.0
5 110 93.0
5 111 54.0
5 112 63.0
5 114 4.0
5 116 2.0
5 119 32.0
5 120 10.0
5 121 255.0
5 122 14.0
5 123 86.0
5 124 812.0
5 125 1651.0
5 126 30.0
5 127 193.0
5 128 1020.0
5 129 376.0
5 130 102.0
5 131 2.0
5 132 502.0
5 133 445.0
5 134 319.0
5 135 28.0
5 136 369.0
5 137 190.0
5 138 1321.0
5 139 1442.0
5 140 1487.0
5 141 732.0
5 142 2284.0
5 143 3461.0
5 144 43.0
5 145 347.0
5 146 1674.0
5 148 1.0
5 149 937.0
5 150 1010.0
5 151 2240.0
5 152 2184.0
5 153 65.0
5 154 375.0
5 155 10.0
5 156 1034.0
5 157 1395.0
5 158 4899.0
5 159 2230.0
5 160 220.0
5 161 1.0
5 163 37.0
5 167 475.0
5 168 1.0
5 169 18.0
5 170 32.0
5 172 3.0
5 173 458.0
5 174 179.0
5 175 937.0
5 176 695.0
5 177 287.0
5 178 95.0
5 179 2.0
6 7 960.0
6 9 2.0
6 10 3.0
6 12 13.0
6 13 5932.0
6 14 13.0
6 15 169.0
6 16 2876.0
6 17 519.0
6 18 1191.0
6 19 3349.0
6 20 7100.0
6 21 4886.0
6 22 5122.0
6 23 2918.0
6 25 4.0
6 28 58.0
6 29 17.0
6 30 22.0
6 31 21.0
6 33 1.0
6 37 7.0
6 42 16.0
6 45 43.0
6 46 171.0
6 47 9.0
6 48 22.0
6 49 177.0
6 50 112.0
6 53 2.0
6 59 3.0
6 66 230.0
6 67 13.0
6 68 4.0
6 69 3.0
6 70 1.0
6 71 11.0
6 72 5.0
6 73 4.0
6 74 16.0
6 75 15.0
6 76 7.0
6 77 194.0
6 79 1.0
6 81 2.0
6 83 13.0
6 84 3.0
6 86 33.0
6 87 1.0
6 88 129.0
6 89 162.0
6 90 730.0
6 91 611.0
6 92 496.0
6 93 2.0
6 94 147.0
6 95 29.0
6 96 9.0
6 97 3.0
6 99 1.0
6 100 13.0
6 103 54.0
6 106 8.0
6 107 33.0
6 108 51.0
6 109 10.0
6 110 657.0
6 111 348.0
6 112 397.0
6 117 3.0
6 119 71.0
6 120 87.0
6 121 235.0
6 122 134.0
6 123 23.0
6 124 40.0
6 125 190.0
6 126 15.0
6 127 660.0
6 128 456.0
6 129 571.0
6 130 98.0
6 131 44.0
6 132 550.0
6 133 703.0
6 134 446.0
6 135 156.0
6 136 1047.0
6 137 392.0
6 138 2072.0
6 139 443.0
6 140 967.0
6 141 1125.0
6 142 269.0
6 143 6045.0
6 144 1.0
6 145 87.0
6 146 3622.0
6 148 1.0
6 149 643.0
6 150 278.0
6 151 1415.0
6 152 768.0
6 153 341.0
6 154 4385.0
6 155 96.0
6 156 2681.0
6 157 1756.0
6 158 10815.0
6 159 4203.0
6 160 1302.0
6 161 5.0
6 163 380.0
6 164 1.0
6 166 6.0
6 167 208.0
6 168 1.0
6 169 14.0
6 170 64.0
6 172 1.0
6 173 16.0
6 174 7.0
6 175 79.0
6 176 685.0
6 177 389.0
6 178 87.0
7 13 5.0
7 14 12.0
7 18 577.0
7 19 11.0
7 20 280.0
7 21 28.0
7 22 142.0
7 23 84.0
7 26 6.0
7 31 12.0
7 43 10.0
7 44 3.0
7 84 1.0
7 85 1.0
7 86 1.0
7 88 2.0
7 90 9.0
7 91 6.0
7 92 9.0
7 110 9.0
7 118 7.0
7 119 4.0
